Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
53,Yes,Travel_Rarely,Research & Development,22,1,Life Sciences,1,902,3,Female,98,3,5,Healthcare Representative,2,Married,10963,7428,3,Y,No,18,4,4,80,3,11,4,1,10,8,0,0
30,No,Travel_Rarely,Sales,10,4,Life Sciences,1,903,3,Male,61,3,5,Sales Representative,1,Married,2499,3696,4,Y,No,25,3,2,80,0,10,4,3,6,3,2,3
60,No,Travel_Rarely,Sales,9,3,Medical,1,904,2,Female,73,3,2,Sales Executive,3,Divorced,9144,12690,4,Y,No,11,3,2,80,2,6,3,3,4,4,0,4
20,No,Travel_Rarely,Sales,5,1,Life Sciences,1,905,4,Female,32,3,1,Sales Executive,3,Single,4266,22967,0,Y,No,16,3,2,80,2,29,1,3,27,11,3,2
50,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,906,4,Female,73,3,4,Research Scientist,3,Divorced,6377,18846,2,Y,No,16,3,2,80,1,3,3,2,1,1,0,0
23,No,Travel_Rarely,Research & Development,27,2,Marketing,1,907,3,Female,98,3,2,Manufacturing Director,4,Single,10496,20554,1,Y,No,11,3,2,80,0,11,2,3,9,8,0,0
27,No,Travel_Rarely,Sales,4,3,Life Sciences,1,908,3,Female,80,3,2,Sales Representative,2,Married,6360,16222,2,Y,No,23,3,4,80,1,2,4,3,1,1,1,1
22,No,Travel_Rarely,Sales,6,3,Human Resources,1,909,2,Female,90,3,4,Sales Representative,4,Married,3446,9203,0,Y,Yes,11,4,1,80,2,3,2,3,2,1,1,0
40,No,Travel_Rarely,Research & Development,6,3,Medical,1,910,3,Female,80,3,2,Healthcare Representative,3,Single,6885,26678,1,Y,Yes,13,3,4,80,3,6,4,3,2,2,1,2
27,No,Travel_Rarely,Sales,13,4,Human Resources,1,911,2,Male,62,3,1,Sales Executive,3,Married,3304,5610,2,Y,Yes,25,3,4,80,2,23,2,3,20,19,0,6
19,No,Travel_Frequently,Research & Development,4,3,Life Sciences,1,912,1,Male,49,2,4,Manufacturing Director,3,Single,5790,6523,3,Y,No,18,4,1,80,0,24,3,3,23,12,1,7
30,No,Travel_Rarely,Research & Development,22,1,Medical,1,913,4,Male,59,4,2,Healthcare Representative,3,Single,2319,23523,5,Y,No,16,3,1,80,1,3,4,3,1,1,1,1
57,No,Non-Travel,Research & Development,8,4,Life Sciences,1,914,3,Male,73,3,2,Laboratory Technician,3,Married,5001,12563,5,Y,No,14,3,2,80,1,4,0,3,0,0,0,0
19,No,Travel_Frequently,Human Resources,27,4,Technical Degree,1,915,3,Female,58,3,1,Human Resources,3,Married,10032,20329,2,Y,No,15,3,2,80,0,10,4,3,8,8,1,3
37,No,Travel_Frequently,Human Resources,5,3,Life Sciences,1,916,2,Female,50,4,3,Human Resources,1,Single,4108,23905,2,Y,No,20,3,3,80,1,4,1,3,3,1,1,1
18,No,Non-Travel,Research & Development,2,3,Life Sciences,1,917,3,Female,82,4,1,Manufacturing Director,1,Single,9473,18342,1,Y,Yes,24,3,3,80,1,4,2,2,0,0,0,0
54,No,Non-Travel,Research & Development,9,1,Technical Degree,1,918,1,Female,40,1,2,Laboratory Technician,2,Single,19999,11064,1,Y,No,13,3,3,80,1,10,3,3,8,8,0,6
26,No,Travel_Frequently,Human Resources,11,4,Life Sciences,1,919,1,Male,39,1,3,Human Resources,2,Married,4830,5525,2,Y,No,25,4,2,80,1,8,5,4,5,2,0,0
34,No,Travel_Rarely,Sales,20,1,Life Sciences,1,920,1,Female,64,1,4,Sales Representative,2,Married,7104,18040,0,Y,No,24,3,3,80,0,27,0,1,27,5,1,0
26,No,Travel_Frequently,Sales,20,1,Life Sciences,1,921,3,Male,55,3,2,Sales Representative,1,Single,6542,18257,1,Y,No,25,3,3,80,0,1,3,3,1,1,1,1
28,No,Travel_Rarely,Sales,11,3,Medical,1,922,3,Male,73,3,3,Sales Executive,4,Single,5625,6576,2,Y,No,21,3,1,80,0,5,3,3,3,3,1,2
32,No,Travel_Frequently,Research & Development,7,2,Life Sciences,1,923,1,Male,33,3,3,Healthcare Representative,4,Married,7885,8346,3,Y,No,21,3,2,80,0,5,2,3,5,4,0,4
41,No,Non-Travel,Research & Development,26,1,Medical,1,924,4,Female,86,3,3,Research Scientist,4,Divorced,4235,24960,4,Y,No,16,3,4,80,0,13,2,2,10,1,1,6
55,No,Travel_Rarely,Research & Development,14,3,Life Sciences,1,925,2,Male,68,2,1,Healthcare Representative,3,Married,3302,5365,0,Y,No,16,3,2,80,2,8,3,3,5,5,0,4
52,No,Travel_Frequently,Research & Development,26,2,Medical,1,926,3,Female,70,2,4,Research Scientist,4,Divorced,1966,12898,2,Y,No,16,3,4,80,1,8,2,2,6,4,2,3
47,No,Travel_Rarely,Research & Development,6,2,Marketing,1,927,4,Male,96,4,2,Laboratory Technician,4,Single,4001,12131,3,Y,Yes,19,3,2,80,0,4,2,2,1,1,0,1
48,No,Travel_Rarely,Sales,4,1,Medical,1,928,3,Male,65,4,1,Sales Representative,3,Divorced,8441,5602,1,Y,No,24,3,1,80,0,13,4,3,13,6,1,1
22,Yes,Travel_Frequently,Research & Development,6,2,Medical,1,929,4,Male,33,2,1,Healthcare Representative,2,Married,2796,9070,1,Y,Yes,25,3,3,80,1,5,4,3,3,3,2,1
31,No,Travel_Rarely,Sales,3,4,Life Sciences,1,930,4,Male,42,2,3,Sales Executive,4,Divorced,5698,22370,5,Y,No,20,3,4,80,0,1,2,4,1,1,0,1
28,No,Non-Travel,Sales,23,4,Life Sciences,1,931,3,Female,99,3,1,Sales Representative,3,Single,4564,5205,0,Y,Yes,23,3,4,80,1,10,3,1,7,5,0,0
26,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,932,3,Male,36,1,1,Healthcare Representative,3,Married,3386,22795,4,Y,No,21,3,2,80,0,4,0,3,1,1,1,1
51,No,Travel_Rarely,Research & Development,3,3,Medical,1,933,4,Female,57,2,3,Manufacturing Director,1,Married,1616,16726,4,Y,No,18,3,4,80,0,4,3,2,0,0,0,0
29,No,Travel_Rarely,Research & Development,1,1,Medical,1,934,2,Female,88,3,4,Research Scientist,1,Married,11133,18131,4,Y,No,16,3,3,80,1,14,6,3,13,13,1,3
52,Yes,Travel_Frequently,Research & Development,28,1,Human Resources,1,935,2,Female,66,2,3,Healthcare Representative,4,Divorced,6703,20344,4,Y,Yes,12,3,1,80,1,5,2,4,4,3,2,2
52,No,Travel_Rarely,Research & Development,26,2,Life Sciences,1,936,4,Male,44,3,1,Laboratory Technician,3,Married,19999,3020,6,Y,Yes,14,3,1,80,0,11,3,3,9,5,0,5
18,No,Travel_Rarely,Research & Development,21,3,Medical,1,937,4,Female,59,4,1,Laboratory Technician,2,Divorced,9392,22250,2,Y,Yes,25,3,3,80,3,2,4,1,2,1,1,2
57,Yes,Travel_Rarely,Research & Development,26,4,Medical,1,938,2,Male,41,4,3,Laboratory Technician,1,Married,10985,8021,3,Y,Yes,16,3,3,80,0,11,3,3,10,10,5,9
39,Yes,Travel_Frequently,Research & Development,18,3,Medical,1,939,3,Male,59,3,1,Laboratory Technician,3,Married,1720,17418,0,Y,Yes,19,3,1,80,0,2,2,3,0,0,0,0
46,No,Travel_Rarely,Research & Development,23,3,Other,1,940,4,Male,30,3,3,Research Scientist,3,Single,1702,4189,1,Y,No,21,3,4,80,1,6,2,2,3,2,2,2
25,No,Travel_Frequently,Research & Development,29,2,Life Sciences,1,941,3,Female,65,3,1,Healthcare Representative,2,Divorced,5041,14126,3,Y,Yes,12,3,4,80,1,27,2,2,26,14,0,0
28,Yes,Travel_Frequently,Research & Development,23,4,Life Sciences,1,942,3,Male,50,2,4,Research Scientist,4,Married,2467,11112,3,Y,Yes,25,3,4,80,0,11,2,4,11,1,1,1
58,No,Travel_Rarely,Sales,4,3,Marketing,1,943,4,Male,61,3,2,Sales Executive,1,Married,3265,6789,2,Y,No,16,4,3,80,1,8,3,4,4,1,1,4
54,No,Travel_Rarely,Research & Development,6,4,Life Sciences,1,944,3,Male,92,3,1,Laboratory Technician,2,Married,19999,2863,2,Y,No,20,4,3,80,0,6,2,4,2,1,1,1
31,No,Travel_Rarely,Research & Development,17,3,Life Sciences,1,945,3,Male,42,1,4,Manufacturing Director,3,Married,10035,25192,4,Y,No,21,3,3,80,3,15,4,3,14,2,0,1
47,No,Travel_Rarely,Sales,18,4,Life Sciences,1,946,4,Male,66,3,1,Sales Representative,2,Divorced,2803,10742,3,Y,No,20,3,3,80,1,9,2,3,5,2,0,3
52,No,Non-Travel,Human Resources,6,4,Life Sciences,1,947,4,Female,73,2,2,Human Resources,4,Single,1188,11358,3,Y,No,20,3,4,80,0,11,2,3,9,8,0,0
38,No,Travel_Frequently,Sales,2,4,Medical,1,948,3,Male,50,3,4,Sales Executive,4,Single,2665,21253,2,Y,Yes,17,3,3,80,0,9,3,2,9,5,5,3
54,No,Travel_Rarely,Research & Development,12,3,Life Sciences,1,949,2,Female,47,4,2,Research Scientist,4,Single,3518,17529,1,Y,No,24,4,2,80,1,3,1,2,0,0,0,0
22,No,Travel_Rarely,Sales,12,3,Medical,1,950,2,Female,75,2,2,Sales Representative,1,Divorced,4053,17999,1,Y,No,24,3,2,80,1,0,3,3,0,0,0,0
36,Yes,Travel_Rarely,Research & Development,27,2,Medical,1,951,4,Female,76,1,2,Laboratory Technician,1,Single,2281,7461,3,Y,Yes,25,3,4,80,2,10,2,3,7,4,0,6
31,No,Travel_Rarely,Research & Development,4,4,Medical,1,952,1,Male,55,1,1,Research Scientist,2,Single,9680,24911,2,Y,No,18,3,2,80,2,5,2,3,1,1,0,1
43,No,Travel_Rarely,Research & Development,16,3,Human Resources,1,953,2,Female,34,4,1,Laboratory Technician,3,Single,3207,23108,2,Y,Yes,23,3,4,80,0,4,1,4,2,2,0,2
21,No,Travel_Rarely,Research & Development,20,2,Life Sciences,1,954,3,Male,34,2,3,Healthcare Representative,4,Married,7252,26176,1,Y,Yes,19,3,3,80,2,23,2,3,20,8,1,3
42,No,Travel_Rarely,Research & Development,10,3,Human Resources,1,955,4,Male,60,3,3,Manufacturing Director,4,Married,5076,17257,1,Y,No,15,3,3,80,1,9,5,4,5,2,2,5
59,No,Travel_Frequently,Sales,25,2,Medical,1,956,2,Female,57,1,2,Sales Executive,4,Single,8630,7596,1,Y,No,19,3,4,80,1,12,0,2,9,4,0,5
42,No,Travel_Rarely,Sales,10,3,Technical Degree,1,957,2,Female,94,3,2,Sales Executive,4,Divorced,4260,15501,3,Y,No,19,4,1,80,1,6,4,3,5,5,4,0
35,Yes,Travel_Frequently,Research & Development,7,3,Medical,1,958,1,Female,42,3,5,Laboratory Technician,4,Divorced,2821,16670,3,Y,Yes,23,3,3,80,0,5,2,3,5,3,0,1
57,No,Travel_Rarely,Research & Development,14,3,Medical,1,959,3,Female,47,3,5,Healthcare Representative,2,Single,3431,21449,1,Y,No,25,4,1,80,0,2,3,2,0,0,0,0
25,No,Travel_Frequently,Sales,7,1,Other,1,960,2,Male,53,3,2,Sales Representative,2,Married,3460,6494,6,Y,No,21,3,3,80,1,6,3,4,2,2,2,0
56,No,Travel_Frequently,Sales,12,4,Other,1,961,2,Female,58,3,3,Sales Executive,4,Married,16961,16986,1,Y,No,17,3,1,80,1,4,5,4,2,2,0,0
57,No,Travel_Rarely,Sales,11,4,Life Sciences,1,962,3,Male,57,3,3,Sales Representative,1,Single,5145,15993,3,Y,No,12,3,1,80,2,3,4,2,3,2,0,0
31,No,Travel_Rarely,Research & Development,17,4,Life Sciences,1,963,4,Male,74,3,2,Manufacturing Director,1,Single,4928,20120,1,Y,Yes,18,3,4,80,0,14,6,1,11,10,0,6
49,No,Travel_Rarely,Sales,11,3,Medical,1,964,2,Female,40,3,1,Sales Executive,3,Married,8343,19495,3,Y,Yes,22,3,3,80,0,6,4,3,3,2,0,3
55,No,Travel_Rarely,Sales,21,4,Other,1,965,1,Female,80,3,1,Sales Executive,4,Married,4914,15372,3,Y,No,15,4,2,80,0,6,2,3,4,2,2,1
50,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,966,3,Male,88,3,4,Research Scientist,1,Single,9633,22520,0,Y,No,23,4,3,80,0,6,6,4,3,3,3,3
40,No,Travel_Rarely,Research & Development,19,2,Medical,1,967,4,Male,42,3,3,Research Scientist,4,Divorced,3931,19989,5,Y,No,21,3,3,80,3,3,6,2,0,0,0,0
32,No,Travel_Rarely,Research & Development,22,2,Marketing,1,968,3,Male,76,2,3,Research Scientist,4,Married,3698,7711,0,Y,No,18,3,3,80,0,7,1,2,4,1,1,1
50,No,Travel_Rarely,Research & Development,4,3,Marketing,1,969,4,Male,72,4,1,Manufacturing Director,3,Married,2729,24753,2,Y,No,12,3,4,80,1,2,5,2,1,1,0,1
42,No,Non-Travel,Research & Development,8,2,Medical,1,970,4,Female,53,2,3,Healthcare Representative,1,Single,14913,13759,5,Y,No,24,3,4,80,1,5,3,1,1,1,0,0
34,No,Non-Travel,Research & Development,14,5,Medical,1,971,1,Female,77,3,3,Manufacturing Director,1,Married,4713,17436,2,Y,No,17,3,2,80,1,4,5,1,0,0,0,0
50,Yes,Non-Travel,Human Resources,20,1,Human Resources,1,972,3,Female,92,3,4,Human Resources,4,Single,2429,6565,0,Y,Yes,15,3,3,80,1,3,5,4,3,3,1,1
19,No,Travel_Rarely,Sales,24,3,Medical,1,973,2,Female,46,2,1,Sales Representative,4,Married,5530,16340,3,Y,No,14,3,1,80,1,12,5,3,9,8,2,2
31,No,Travel_Rarely,Research & Development,14,3,Marketing,1,974,3,Male,98,3,3,Laboratory Technician,4,Divorced,3327,20199,5,Y,No,20,3,2,80,1,4,5,3,2,2,2,2
57,No,Travel_Rarely,Research & Development,28,3,Life Sciences,1,975,2,Male,83,2,1,Healthcare Representative,3,Married,3890,19164,2,Y,No,23,3,4,80,0,5,1,1,2,1,1,2
57,No,Travel_Rarely,Sales,16,3,Medical,1,976,2,Male,43,4,3,Sales Representative,1,Married,5922,17996,3,Y,No,16,3,3,80,3,7,1,2,7,6,0,3
56,Yes,Non-Travel,Research & Development,15,2,Life Sciences,1,977,4,Female,44,3,3,Healthcare Representative,1,Married,12241,22944,1,Y,Yes,15,3,4,80,2,4,1,3,1,1,1,1
23,No,Travel_Rarely,Sales,12,4,Life Sciences,1,978,2,Female,39,3,1,Sales Executive,4,Divorced,5223,13769,2,Y,Yes,16,4,2,80,0,16,1,3,15,2,1,0
23,No,Travel_Frequently,Research & Development,16,3,Marketing,1,979,4,Female,51,3,3,Healthcare Representative,1,Married,3207,22728,2,Y,Yes,19,3,2,80,1,5,2,3,5,2,2,3
20,No,Travel_Rarely,Research & Development,20,3,Medical,1,980,1,Male,42,2,1,Healthcare Representative,2,Single,3630,24866,4,Y,No,11,3,2,80,1,8,3,3,4,3,1,4
24,No,Travel_Frequently,Sales,19,4,Marketing,1,981,1,Male,94,3,4,Sales Representative,3,Married,7287,16971,0,Y,No,23,3,2,80,2,9,2,3,5,1,0,5
25,No,Travel_Rarely,Research & Development,5,4,Life Sciences,1,982,4,Female,43,3,2,Manufacturing Director,1,Single,1517,15063,3,Y,No,21,3,4,80,0,2,4,3,1,1,0,1
59,No,Travel_Rarely,Research & Development,12,4,Medical,1,983,3,Male,73,2,3,Laboratory Technician,2,Divorced,2629,17528,0,Y,Yes,11,3,3,80,1,10,4,3,6,3,2,0
32,No,Travel_Rarely,Research & Development,29,3,Medical,1,984,4,Female,68,4,4,Laboratory Technician,3,Married,5583,5371,2,Y,No,23,3,3,80,0,4,3,3,3,3,1,1
46,Yes,Travel_Rarely,Research & Development,5,3,Medical,1,985,2,Male,64,3,2,Healthcare Representative,2,Married,1765,8049,3,Y,No,16,3,3,80,0,19,2,3,15,10,1,3
50,Yes,Travel_Rarely,Sales,10,3,Life Sciences,1,986,3,Male,94,1,2,Sales Representative,1,Single,4074,14225,1,Y,No,12,3,4,80,1,5,2,3,1,1,1,1
47,No,Travel_Frequently,Research & Development,26,4,Marketing,1,987,4,Female,56,3,2,Manufacturing Director,4,Married,3688,13230,0,Y,No,18,3,4,80,1,7,1,2,4,1,1,0
56,No,Travel_Rarely,Research & Development,17,4,Technical Degree,1,988,3,Male,74,3,1,Laboratory Technician,4,Divorced,8320,21977,3,Y,No,17,3,3,80,1,6,3,3,6,4,0,2
44,No,Travel_Rarely,Sales,15,1,Life Sciences,1,989,3,Female,86,3,3,Sales Executive,2,Single,4229,13204,3,Y,No,16,3,4,80,1,4,3,4,0,0,0,0
53,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,990,4,Female,51,2,3,Manufacturing Director,4,Married,10016,3538,4,Y,Yes,14,3,3,80,1,3,3,3,3,1,0,1
46,No,Travel_Frequently,Research & Development,8,4,Medical,1,991,3,Male,63,3,4,Laboratory Technician,2,Divorced,5152,17102,4,Y,No,19,3,4,80,2,9,4,3,9,6,0,9
55,No,Travel_Rarely,Research & Development,8,3,Marketing,1,992,4,Female,38,3,4,Laboratory Technician,3,Married,14269,17602,1,Y,Yes,17,3,4,80,0,16,2,4,12,1,1,1
50,No,Non-Travel,Sales,10,3,Marketing,1,993,4,Male,79,1,2,Sales Executive,4,Married,2137,10373,3,Y,No,17,3,1,80,0,2,1,3,2,2,0,0
54,No,Travel_Rarely,Research & Development,20,3,Marketing,1,994,4,Male,83,2,3,Laboratory Technician,4,Married,12968,20007,4,Y,No,25,3,3,80,2,12,4,2,11,8,1,0
44,No,Travel_Frequently,Research & Development,13,3,Life Sciences,1,995,1,Female,87,3,3,Laboratory Technician,4,Married,3840,21663,0,Y,No,15,3,4,80,0,26,2,3,24,5,0,6
50,No,Non-Travel,Human Resources,16,5,Life Sciences,1,996,2,Male,91,3,2,Human Resources,1,Single,11900,2106,1,Y,No,11,3,3,80,0,14,3,3,13,8,0,5
21,No,Travel_Rarely,Sales,9,3,Life Sciences,1,997,4,Male,67,4,1,Sales Representative,1,Single,10008,23754,2,Y,No,24,3,4,80,1,4,4,3,0,0,0,0
39,No,Travel_Rarely,Human Resources,16,2,Life Sciences,1,998,2,Female,56,3,2,Human Resources,4,Married,1009,17634,4,Y,No,24,4,2,80,1,10,1,3,9,1,0,0
19,No,Travel_Rarely,Research & Development,10,2,Marketing,1,999,1,Male,93,4,4,Research Scientist,2,Divorced,6551,10605,0,Y,No,12,3,3,80,1,4,3,3,2,1,1,2
27,No,Travel_Rarely,Sales,3,1,Life Sciences,1,1000,2,Female,32,3,3,Sales Executive,2,Single,8942,22865,4,Y,No,18,3,4,80,2,32,3,4,31,26,0,1
22,No,Travel_Rarely,Research & Development,23,3,Other,1,1001,2,Female,40,3,3,Healthcare Representative,4,Single,10906,16021,2,Y,No,21,3,3,80,0,4,4,2,4,3,3,4
27,No,Travel_Rarely,Research & Development,22,3,Technical Degree,1,1002,4,Male,53,1,1,Laboratory Technician,4,Married,2426,17052,2,Y,No,15,3,3,80,0,4,1,3,0,0,0,0
50,No,Non-Travel,Sales,25,2,Technical Degree,1,1003,4,Male,58,2,5,Sales Executive,4,Divorced,7003,23346,3,Y,No,12,3,1,80,0,9,4,2,9,3,1,0
55,No,Travel_Rarely,Sales,28,4,Other,1,1004,3,Male,98,3,2,Sales Executive,2,Single,5525,24074,3,Y,No,22,3,1,80,0,2,1,3,2,2,2,2
30,No,Travel_Rarely,Research & Development,14,4,Medical,1,1005,1,Male,37,3,3,Research Scientist,4,Divorced,6366,7864,3,Y,No,15,3,3,80,1,40,3,2,40,8,0,1
48,No,Travel_Rarely,Human Resources,13,2,Technical Degree,1,1006,3,Female,48,3,1,Human Resources,1,Single,8949,15305,9,Y,No,18,3,4,80,0,31,2,3,27,19,0,1
53,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,1007,3,Female,97,3,1,Research Scientist,1,Divorced,9838,22731,0,Y,Yes,14,3,4,80,1,10,2,2,7,2,0,1
41,No,Travel_Rarely,Sales,4,5,Life Sciences,1,1008,4,Male,98,2,3,Sales Executive,3,Married,3316,8293,1,Y,Yes,13,3,3,80,1,2,2,3,0,0,0,0
32,No,Travel_Rarely,Research & Development,6,3,Technical Degree,1,1009,3,Female,77,2,5,Research Scientist,1,Married,5763,19574,1,Y,No,15,3,4,80,0,8,2,3,8,3,1,0
46,No,Travel_Rarely,Research & Development,24,4,Life Sciences,1,1010,2,Female,69,3,2,Research Scientist,2,Married,5037,19447,2,Y,Yes,23,4,4,80,0,0,2,3,0,0,0,0
25,No,Travel_Rarely,Sales,19,3,Human Resources,1,1011,3,Male,96,2,1,Sales Representative,3,Divorced,4257,25381,3,Y,No,17,3,4,80,0,4,0,3,0,0,0,0
22,No,Travel_Rarely,Human Resources,11,4,Marketing,1,1012,4,Female,45,3,2,Human Resources,2,Single,4508,20998,4,Y,No,12,3,4,80,1,16,5,3,12,9,2,7
46,No,Travel_Rarely,Sales,8,4,Marketing,1,1013,3,Female,93,3,1,Sales Executive,1,Single,5528,5345,2,Y,No,11,3,3,80,0,2,2,3,1,1,0,1
21,No,Non-Travel,Research & Development,14,3,Life Sciences,1,1014,3,Male,37,2,1,Research Scientist,2,Married,3424,2287,1,Y,No,23,4,3,80,1,3,5,3,3,3,0,1
29,No,Travel_Frequently,Research & Development,8,4,Marketing,1,1015,2,Male,34,2,3,Healthcare Representative,3,Divorced,8348,26029,3,Y,No,21,3,2,80,0,25,4,2,25,18,1,3
19,No,Travel_Rarely,Research & Development,14,4,Life Sciences,1,1016,4,Female,54,3,5,Laboratory Technician,3,Married,10525,15141,1,Y,No,15,4,4,80,2,6,2,3,2,2,1,2
44,No,Travel_Rarely,Sales,23,3,Technical Degree,1,1017,4,Male,82,3,1,Sales Representative,4,Married,3003,19730,3,Y,No,23,3,1,80,1,2,3,2,2,2,0,2
48,No,Travel_Frequently,Research & Development,7,2,Life Sciences,1,1018,2,Male,78,3,2,Manufacturing Director,4,Married,10839,19272,3,Y,No,23,3,2,80,2,19,2,2,17,14,0,1
53,Yes,Travel_Rarely,Human Resources,21,3,Marketing,1,1019,3,Female,50,3,1,Human Resources,3,Single,3007,3720,1,Y,No,17,3,3,80,1,3,6,3,0,0,0,0
53,No,Travel_Rarely,Research & Development,18,4,Life Sciences,1,1020,2,Female,80,3,1,Research Scientist,4,Divorced,8422,18176,3,Y,Yes,23,3,4,80,1,13,3,3,9,7,0,2
43,Yes,Travel_Rarely,Research & Development,12,3,Life Sciences,1,1021,2,Male,75,3,1,Healthcare Representative,1,Divorced,10827,16044,1,Y,No,18,3,4,80,1,34,5,3,30,28,4,0
60,No,Travel_Rarely,Sales,14,2,Medical,1,1022,1,Male,38,4,2,Sales Representative,2,Married,4643,13127,5,Y,No,21,3,2,80,1,16,2,3,16,9,0,7
44,No,Travel_Frequently,Research & Development,15,1,Life Sciences,1,1023,2,Male,93,4,1,Laboratory Technician,4,Married,3022,7284,3,Y,No,18,3,4,80,1,10,5,2,7,6,0,3
22,Yes,Travel_Frequently,Human Resources,18,3,Marketing,1,1024,3,Male,52,3,2,Human Resources,2,Divorced,3452,10376,5,Y,No,20,3,4,80,1,5,2,1,2,1,1,2
37,No,Travel_Rarely,Research & Development,29,2,Life Sciences,1,1025,1,Male,89,3,1,Research Scientist,4,Divorced,6106,13963,1,Y,No,19,3,3,80,0,6,4,3,2,1,1,2
28,No,Travel_Rarely,Research & Development,12,3,Life Sciences,1,1026,2,Male,88,3,2,Healthcare Representative,3,Married,15975,9337,3,Y,No,21,3,3,80,0,15,1,3,11,3,2,3
27,No,Travel_Rarely,Human Resources,10,4,Medical,1,1027,4,Male,37,3,1,Human Resources,4,Married,1779,16874,3,Y,No,21,3,3,80,0,18,3,2,14,6,0,0
57,No,Travel_Rarely,Sales,12,3,Life Sciences,1,1028,3,Male,93,3,4,Sales Executive,3,Married,5219,9458,2,Y,Yes,22,3,2,80,1,7,3,3,5,5,0,5
55,No,Travel_Rarely,Research & Development,8,1,Life Sciences,1,1029,3,Male,83,1,3,Research Scientist,3,Married,4661,22650,1,Y,Yes,11,3,4,80,0,1,3,3,1,1,1,1
23,No,Travel_Rarely,Research & Development,27,2,Technical Degree,1,1030,2,Male,44,1,4,Research Scientist,2,Married,3737,13805,0,Y,No,17,3,4,80,1,2,2,3,0,0,0,0
25,No,Travel_Rarely,Research & Development,6,2,Life Sciences,1,1031,3,Male,81,3,2,Research Scientist,4,Single,4682,19798,3,Y,No,20,3,4,80,0,4,3,3,0,0,0,0
40,No,Travel_Rarely,Research & Development,24,2,Life Sciences,1,1032,2,Male,80,3,2,Healthcare Representative,3,Married,3549,5553,3,Y,No,18,3,3,80,0,11,2,3,8,1,1,1
43,No,Travel_Rarely,Research & Development,19,3,Life Sciences,1,1033,4,Female,33,3,2,Laboratory Technician,4,Married,10361,4463,3,Y,No,16,3,4,80,0,3,3,3,3,1,0,3
60,No,Travel_Rarely,Sales,1,3,Medical,1,1034,1,Male,63,3,1,Sales Representative,2,Married,10998,20946,1,Y,No,20,3,2,80,0,16,3,2,16,10,0,2
29,No,Travel_Rarely,Research & Development,13,2,Medical,1,1035,3,Female,53,3,3,Manufacturing Director,1,Single,5181,12879,1,Y,No,24,3,2,80,1,13,2,3,9,9,2,3
43,Yes,Travel_Frequently,Research & Development,22,1,Life Sciences,1,1036,2,Female,50,3,2,Healthcare Representative,3,Married,4515,13663,2,Y,Yes,22,3,2,80,1,5,4,3,1,1,1,1
30,No,Travel_Rarely,Research & Development,16,2,Technical Degree,1,1037,4,Male,31,2,2,Research Scientist,3,Married,3656,22515,3,Y,No,14,4,4,80,0,10,1,2,6,6,3,1
57,No,Travel_Frequently,Sales,18,5,Life Sciences,1,1038,3,Female,36,3,3,Sales Executive,4,Single,5188,18823,4,Y,Yes,17,3,4,80,2,8,2,3,4,2,0,3
35,Yes,Travel_Rarely,Sales,12,3,Medical,1,1039,3,Male,85,3,2,Sales Executive,2,Married,14893,20142,7,Y,Yes,13,3,3,80,0,10,3,4,6,6,2,6
42,No,Travel_Frequently,Research & Development,25,4,Life Sciences,1,1040,2,Male,97,3,5,Laboratory Technician,3,Divorced,4618,22351,1,Y,No,12,3,3,80,1,13,5,3,9,2,0,5
50,No,Travel_Rarely,Research & Development,5,4,Medical,1,1041,3,Male,64,2,2,Research Scientist,2,Married,2970,19127,0,Y,Yes,16,3,2,80,2,11,3,2,11,5,0,3
57,No,Travel_Frequently,Human Resources,21,3,Human Resources,1,1042,4,Male,55,3,3,Human Resources,3,Married,3871,7474,2,Y,No,12,3,1,80,0,14,4,3,12,11,2,1
60,No,Travel_Rarely,Human Resources,13,4,Medical,1,1043,4,Male,47,2,2,Human Resources,4,Divorced,7723,9945,4,Y,Yes,16,4,2,80,0,5,3,3,2,1,1,2
29,Yes,Travel_Rarely,Research & Development,26,2,Human Resources,1,1044,1,Male,93,3,5,Research Scientist,2,Single,3195,8386,1,Y,No,20,4,3,80,0,4,4,2,0,0,0,0
53,No,Travel_Rarely,Sales,8,3,Life Sciences,1,1045,2,Female,85,2,2,Sales Representative,3,Divorced,4816,4006,1,Y,No,13,3,4,80,1,12,2,3,9,3,3,1
21,No,Travel_Frequently,Research & Development,6,2,Life Sciences,1,1046,4,Female,84,4,3,Healthcare Representative,4,Single,6527,9290,1,Y,No,24,3,4,80,0,0,4,3,0,0,0,0
